group,lang,path,label,bodyWords,proseWords,proseChars,sentences,uniqueSentences,dupSentenceRatio,faqDetails,faqLd,nnMasked,nnRaw,nnPath,templateShare50,templateShare10,templateSentShare,vsReuseFromTld
guide,zh,/guide/physio,康复理疗,3636,1702,2072,51,45,0.118,3,3,0.062,0.054,/guide/nutrition,0.095,0.102,0.311,
guide,en,/guide/pickleball,Pickleball,1981,1030,5618,50,43,0.14,3,3,0.041,0.035,/guide/football,0.057,0.057,0.209,
guide,zh,/guide/pickleball,匹克球,3715,1782,2110,51,45,0.118,3,3,0.064,0.055,/guide/football,0.094,0.095,0.311,
guide,en,/guide/pilates,Pilates studios,1952,1000,5786,49,43,0.122,3,3,0.041,0.032,/guide/calligraphy,0.06,0.068,0.279,
guide,zh,/guide/pilates,普拉提馆,3730,1795,2264,51,45,0.118,3,3,0.058,0.051,/guide/hockey,0.087,0.089,0.311,
guide,en,/guide/pizza,Pizza shops,1946,1000,5689,48,42,0.125,3,3,0.037,0.033,/guide/legal,0.06,0.061,0.286,
guide,zh,/guide/pizza,披萨店,3673,1749,2270,51,45,0.118,3,3,0.06,0.054,/guide/food,0.088,0.092,0.333,
guide,en,/guide/plumber,Plumbing & repair,2239,1287,7054,72,57,0.208,3,3,0.049,0.041,/guide/towing,0.051,0.062,0.158,
guide,zh,/guide/plumber,管道疏通维修,4091,2167,2687,60,49,0.183,3,3,0.077,0.071,/guide/roofing,0.08,0.087,0.286,
guide,en,/guide/podcast,Podcasts,1694,756,3887,47,42,0.106,3,3,0.041,0.036,/guide/newsletter,0.079,0.079,0.214,
guide,zh,/guide/podcast,播客节目,3217,1306,1595,50,45,0.1,3,3,0.066,0.058,/guide/newsletter,0.116,0.12,0.333,
guide,en,/guide/portrait,Portrait studios,1964,1010,5684,59,50,0.153,3,3,0.042,0.031,/guide/meditation,0.06,0.074,0.24,
guide,zh,/guide/portrait,个人写真,3632,1694,2034,53,45,0.151,3,3,0.06,0.054,/guide/taekwondo,0.097,0.103,0.311,
guide,en,/guide/postpartum,Postpartum care,2070,1129,6227,49,42,0.143,3,3,0.045,0.031,/guide/laundry,0.057,0.066,0.286,
guide,zh,/guide/postpartum,月子中心,3836,1900,2325,50,43,0.14,3,3,0.058,0.048,/guide/taekwondo,0.087,0.096,0.349,
guide,en,/guide/postproduction,Post-production & VFX,2124,1169,6266,54,46,0.148,3,3,0.034,0.029,/guide/legal,0.055,0.059,0.196,
guide,zh,/guide/postproduction,影视后期,3883,1935,2520,53,46,0.132,3,3,0.057,0.049,/guide/equestrian,0.081,0.096,0.304,
guide,en,/guide/pottery,Pottery & ceramics,2115,1170,6211,49,42,0.143,3,3,0.054,0.038,/guide/danceschool,0.056,0.077,0.214,
guide,zh,/guide/pottery,陶艺手作,3863,1933,2326,52,45,0.135,3,3,0.065,0.065,/guide/danceschool,0.082,0.092,0.311,
guide,en,/guide/preschool,Early childhood education,2019,1073,5929,52,44,0.154,3,3,0.038,0.033,/guide/ecommerce,0.058,0.059,0.205,
guide,zh,/guide/preschool,儿童早教,3732,1808,2177,51,44,0.137,3,3,0.056,0.051,/guide/podcast,0.091,0.097,0.318,
guide,en,/guide/printshop,Print shops,2205,1254,6680,67,54,0.194,3,3,0.037,0.031,/guide/noodle,0.054,0.06,0.222,
guide,zh,/guide/printshop,图文快印,3972,2046,2493,56,47,0.161,3,3,0.061,0.056,/guide/plumber,0.082,0.089,0.298,
guide,en,/guide/productphoto,Product photography,1882,929,5303,53,46,0.132,3,3,0.04,0.033,/guide/kombucha,0.066,0.073,0.261,
guide,zh,/guide/productphoto,电商产品摄影,3604,1667,2157,51,45,0.118,3,3,0.06,0.059,/guide/portrait,0.093,0.101,0.311,
guide,en,/guide/propertymgmt,Property management,2093,1137,6590,64,53,0.172,3,3,0.04,0.034,/guide/bubbletea,0.058,0.067,0.226,
guide,zh,/guide/propertymgmt,物业管理,3933,1995,2425,58,48,0.172,3,3,0.056,0.054,/guide/appliancerepair,0.085,0.093,0.292,
guide,en,/guide/puppet,Puppetry studios,2094,1132,5951,50,43,0.14,3,3,0.051,0.044,/guide/kite,0.057,0.082,0.279,
guide,zh,/guide/puppet,木偶皮影工作室,3661,1717,2054,47,42,0.106,3,3,0.095,0.084,/guide/kite,0.099,0.112,0.357,
guide,en,/guide/pyrography,Pyrography studios,2113,1134,6075,65,55,0.154,3,3,0.106,0.103,/guide/eggcarving,0.056,0.084,0.218,
guide,zh,/guide/pyrography,烙画工作室,3607,1648,1929,45,40,0.111,3,3,0.154,0.152,/guide/eggcarving,0.104,0.12,0.375,
guide,en,/guide/quilting,Quilting studios,1997,1036,5621,43,38,0.116,3,3,0.068,0.051,/guide/weaving,0.061,0.087,0.316,
guide,zh,/guide/quilting,拼布工作室,3611,1664,1980,47,42,0.106,3,3,0.097,0.092,/guide/weaving,0.101,0.114,0.357,
guide,en,/guide/realestate,Real estate,1666,729,4099,46,41,0.109,3,3,0.04,0.037,/guide/futsal,0.077,0.079,0.293,
guide,zh,/guide/realestate,房产家居,3238,1316,1649,48,44,0.083,3,3,0.062,0.055,/guide/health,0.113,0.113,0.318,
guide,en,/guide/realtor,Real estate agencies,2076,1121,6254,58,49,0.155,3,3,0.041,0.037,/guide/hotel,0.059,0.067,0.184,
guide,zh,/guide/realtor,房产中介,3956,2013,2450,55,46,0.164,3,3,0.071,0.065,/guide/parcel,0.087,0.101,0.304,
guide,en,/guide/recordingstudio,Recording studios,1903,950,5084,47,40,0.149,3,3,0.045,0.033,/guide/meditation,0.067,0.082,0.3,
guide,zh,/guide/recordingstudio,录音棚,3461,1522,2056,47,42,0.106,3,3,0.062,0.052,/guide/fanclub,0.099,0.107,0.357,
guide,en,/guide/recordstore,Record stores,1902,949,5105,47,40,0.149,3,3,0.046,0.035,/guide/modelkit,0.066,0.067,0.3,
guide,zh,/guide/recordstore,黑胶唱片店,3513,1575,1957,49,43,0.122,3,3,0.066,0.063,/guide/modelkit,0.102,0.112,0.349,
guide,en,/guide/recruiting,Recruiting & HR,1982,1019,5692,52,46,0.115,3,3,0.037,0.032,/guide/studyabroad,0.059,0.061,0.196,
guide,zh,/guide/recruiting,招聘人力,3640,1697,2212,51,46,0.098,3,3,0.067,0.063,/guide/resume,0.086,0.09,0.304,
guide,en,/guide/recycling,Recycling & recovery,1943,985,5536,54,48,0.111,3,3,0.042,0.034,/guide/watertreatment,0.063,0.071,0.188,
guide,zh,/guide/recycling,再生资源回收,3670,1727,2069,54,48,0.111,3,3,0.056,0.05,/guide/organicfood,0.094,0.096,0.292,
guide,en,/guide/repair,Repair & handyman services,2156,1213,6570,53,45,0.151,3,3,0.036,0.031,/guide/martialarts,0.056,0.062,0.2,
guide,zh,/guide/repair,维修服务,3868,1945,2492,59,50,0.153,3,3,0.063,0.065,/guide/plumber,0.084,0.09,0.28,
guide,en,/guide/resale,Resale & recommerce,1980,1028,5757,51,46,0.098,3,3,0.038,0.033,/guide/cleaning,0.059,0.061,0.196,
guide,zh,/guide/resale,二手循环,3671,1732,2210,53,48,0.094,3,3,0.068,0.065,/guide/thriftstore,0.087,0.091,0.292,
guide,en,/guide/restaurantsupply,Restaurant supply,1849,900,5166,54,47,0.13,3,3,0.041,0.034,/guide/landscaping,0.066,0.066,0.255,
guide,zh,/guide/restaurantsupply,餐饮设备供应,3442,1515,2175,49,43,0.122,3,3,0.059,0.055,/guide/officesupplies,0.092,0.095,0.326,
guide,en,/guide/resume,Resume & job search,2003,1051,5475,54,48,0.111,3,3,0.035,0.032,/guide/realestate,0.058,0.058,0.188,
guide,zh,/guide/resume,简历求职,3711,1773,2329,51,46,0.098,3,3,0.067,0.063,/guide/recruiting,0.083,0.087,0.304,
guide,en,/guide/retrofit,Energy retrofits,1920,961,5720,47,42,0.106,3,3,0.037,0.034,/guide/recycling,0.059,0.066,0.286,
guide,zh,/guide/retrofit,节能改造,3676,1729,2155,49,44,0.102,3,3,0.061,0.056,/guide/hvac,0.091,0.094,0.318,
guide,en,/guide/robotics,Robotics companies,1936,983,5567,53,45,0.151,3,3,0.043,0.035,/guide/villarental,0.063,0.064,0.267,
guide,zh,/guide/robotics,机器人公司,3731,1805,2355,51,45,0.118,3,3,0.059,0.047,/guide/basketball,0.086,0.094,0.333,
guide,en,/guide/roofing,Roofing,2206,1259,7042,72,59,0.181,3,3,0.046,0.037,/guide/plumber,0.053,0.061,0.153,
guide,zh,/guide/roofing,屋顶施工,4001,2069,2619,57,48,0.158,3,3,0.077,0.071,/guide/plumber,0.079,0.087,0.292,
guide,en,/guide/rowing,Rowing clubs,1864,912,5056,47,40,0.149,3,3,0.05,0.036,/guide/curling,0.069,0.072,0.3,
guide,zh,/guide/rowing,赛艇俱乐部,3509,1572,1996,51,44,0.137,3,3,0.066,0.066,/guide/curling,0.097,0.099,0.341,
guide,en,/guide/rugby,Rugby clubs,1888,931,4546,43,38,0.116,3,3,0.045,0.037,/guide/cricket,0.067,0.069,0.316,
guide,zh,/guide/rugby,橄榄球俱乐部,3385,1455,1799,47,42,0.106,3,3,0.072,0.068,/guide/cricket,0.112,0.115,0.357,
guide,en,/guide/runclub,Run clubs,2000,1049,5596,51,44,0.137,3,3,0.048,0.034,/guide/tennis,0.061,0.062,0.273,
guide,zh,/guide/runclub,跑步俱乐部,3689,1756,2140,52,45,0.135,3,3,0.067,0.06,/guide/tennis,0.093,0.104,0.333,
guide,en,/guide/rvtravel,RV travel,2073,1126,6095,51,43,0.157,3,3,0.036,0.03,/guide/vending,0.054,0.061,0.279,
guide,zh,/guide/rvtravel,房车旅行,3750,1816,2366,54,46,0.148,3,3,0.056,0.049,/guide/matchmaking,0.088,0.09,0.304,
guide,en,/guide/saas,SaaS tools,1881,936,4871,58,51,0.121,3,3,0.043,0.038,/guide/travel,0.069,0.073,0.235,
guide,zh,/guide/saas,SaaS 工具,3396,1468,2148,59,53,0.102,3,3,0.063,0.054,/guide/indiehacker,0.09,0.098,0.208,
guide,en,/guide/saddlery,Saddlery workshops,2113,1147,6139,58,50,0.138,3,3,0.055,0.048,/guide/fletching,0.056,0.069,0.24,
guide,zh,/guide/saddlery,马具工坊,3757,1806,2105,44,39,0.114,3,3,0.09,0.086,/guide/batik,0.097,0.115,0.385,
guide,en,/guide/sauna,Sauna studios,1934,990,5466,54,45,0.167,3,3,0.038,0.032,/guide/photography,0.06,0.063,0.267,
guide,zh,/guide/sauna,汗蒸桑拿馆,3635,1708,2163,53,45,0.151,3,3,0.054,0.049,/guide/podcast,0.089,0.094,0.333,
guide,en,/guide/seafishing,Sea fishing charters,1853,899,4812,57,50,0.123,3,3,0.048,0.038,/guide/villarental,0.07,0.07,0.18,
guide,zh,/guide/seafishing,海钓包船,3489,1562,1875,46,40,0.13,3,3,0.071,0.055,/guide/partyplanner,0.111,0.121,0.35,
guide,en,/guide/seafood,Seafood restaurants,1990,1034,5580,56,47,0.161,3,3,0.049,0.037,/guide/deli,0.063,0.071,0.255,
guide,zh,/guide/seafood,海鲜餐厅,3636,1700,2086,52,44,0.154,3,3,0.068,0.07,/guide/deli,0.099,0.114,0.318,
guide,en,/guide/sealcarving,Seal carving studios,2044,1080,5668,43,39,0.093,3,3,0.06,0.045,/guide/quilting,0.06,0.079,0.231,
guide,zh,/guide/sealcarving,篆刻工作室,3568,1621,1890,45,40,0.111,3,3,0.093,0.087,/guide/embroidery,0.105,0.12,0.375,
guide,en,/guide/security,Cybersecurity,1760,811,4746,51,47,0.078,3,3,0.039,0.035,/guide/podcast,0.072,0.072,0.191,
guide,zh,/guide/security,网络安全,3353,1412,1988,49,44,0.102,3,3,0.049,0.044,/guide/securityguard,0.081,0.084,0.318,
guide,en,/guide/securityguard,Security services,2068,1113,6431,49,41,0.163,3,3,0.042,0.037,/guide/ipagency,0.06,0.065,0.293,
guide,zh,/guide/securityguard,安保服务,3762,1819,2258,49,42,0.143,3,3,0.068,0.06,/guide/ipagency,0.09,0.102,0.333,
guide,en,/guide/selfstorage,Self-storage,2201,1248,7009,71,59,0.169,3,3,0.037,0.028,/guide/productphoto,0.051,0.062,0.153,
guide,zh,/guide/selfstorage,自助仓储,4004,2071,2633,57,48,0.158,3,3,0.057,0.051,/guide/towing,0.08,0.09,0.292,
guide,en,/guide/shadowpuppet,Shadow puppet studios,2183,1210,6433,65,56,0.138,3,3,0.075,0.063,/guide/brocade,0.055,0.083,0.161,
guide,zh,/guide/shadowpuppet,皮影工作室,3670,1720,2017,45,40,0.111,3,3,0.106,0.099,/guide/fanmaking,0.102,0.121,0.375,
guide,en,/guide/shortvideo,Short-video production,2144,1182,6070,61,51,0.164,3,3,0.04,0.03,/guide/meditation,0.054,0.071,0.235,
guide,zh,/guide/shortvideo,短视频制作,3848,1897,2291,53,45,0.151,3,3,0.057,0.05,/guide/documentary,0.087,0.097,0.311,
guide,en,/guide/signage,Signage & signs,2247,1292,7047,80,64,0.2,3,3,0.033,0.029,/guide/legal,0.051,0.058,0.141,
guide,zh,/guide/signage,广告标识,4018,2079,2684,59,49,0.169,3,3,0.056,0.052,/guide/towing,0.076,0.083,0.286,
guide,en,/guide/silversmith,Silversmith studios,2016,1056,5638,52,47,0.096,3,3,0.069,0.056,/guide/blacksmith,0.058,0.079,0.255,
guide,zh,/guide/silversmith,银匠工作室,3567,1620,1882,44,40,0.091,3,3,0.094,0.09,/guide/blacksmith,0.103,0.124,0.375,
guide,en,/guide/singlesevents,Singles events,1842,886,4858,47,42,0.106,3,3,0.047,0.034,/guide/flowerdelivery,0.071,0.076,0.286,
guide,zh,/guide/singlesevents,单身社交活动,3503,1574,1935,49,43,0.122,3,3,0.071,0.059,/guide/giveaway,0.109,0.118,0.326,
guide,en,/guide/skateshop,Skate shops,2146,1199,6327,60,49,0.183,3,3,0.039,0.03,/guide/fruitshop,0.056,0.063,0.245,
guide,zh,/guide/skateshop,滑板店,3902,1972,2620,57,48,0.158,3,3,0.057,0.052,/guide/fruitshop,0.082,0.097,0.292,
guide,en,/guide/skating,Skating clubs,1859,907,5069,47,40,0.149,3,3,0.045,0.035,/guide/volleyball,0.071,0.076,0.3,
guide,zh,/guide/skating,轮滑滑冰,3462,1523,1857,51,44,0.137,3,3,0.068,0.06,/guide/gymnastics,0.104,0.107,0.318,
guide,en,/guide/ski,Ski & snow,2002,1054,5700,49,43,0.122,3,3,0.043,0.034,/guide/campsite,0.063,0.069,0.209,
guide,zh,/guide/ski,滑雪户外,3788,1853,2224,53,47,0.113,3,3,0.053,0.051,/guide/fanclub,0.086,0.088,0.298,
guide,en,/guide/skincare,Skincare brands,1965,1010,5747,54,46,0.148,3,3,0.039,0.033,/guide/pets,0.061,0.067,0.261,
guide,zh,/guide/skincare,护肤品牌,3694,1750,2128,50,43,0.14,3,3,0.06,0.056,/guide/ipagency,0.096,0.109,0.349,
guide,en,/guide/snacks,Snack brands,1826,877,4710,49,41,0.163,3,3,0.058,0.044,/guide/flowerdelivery,0.07,0.075,0.293,
guide,zh,/guide/snacks,零食品牌,3427,1500,1761,49,42,0.143,3,3,0.065,0.059,/guide/dayspa,0.108,0.111,0.333,
guide,en,/guide/sneakers,Sneaker shops,1855,907,4947,52,45,0.135,3,3,0.044,0.038,/guide/jobboard,0.067,0.072,0.267,
guide,zh,/guide/sneakers,球鞋潮鞋店,3414,1493,2138,49,43,0.122,3,3,0.063,0.056,/guide/watches,0.094,0.096,0.326,
guide,en,/guide/soapmaking,Soap brands,1868,907,4965,47,41,0.128,3,3,0.04,0.038,/guide/candle,0.067,0.069,0.293,
guide,zh,/guide/soapmaking,手工皂,3521,1576,1904,49,44,0.102,3,3,0.07,0.063,/guide/juicebar,0.108,0.117,0.318,
guide,en,/guide/soccer,Soccer academies,2009,1053,5734,49,42,0.143,3,3,0.045,0.038,/guide/hockey,0.059,0.059,0.286,
guide,zh,/guide/soccer,足球青训,3675,1741,2153,55,47,0.145,3,3,0.068,0.061,/guide/football,0.092,0.094,0.298,
guide,en,/guide/solar,Solar & clean energy,2066,1117,6422,51,45,0.118,3,3,0.033,0.029,/guide/realestate,0.053,0.055,0.2,
guide,zh,/guide/solar,光伏新能源,3916,1982,2466,47,43,0.085,3,3,0.05,0.046,/guide/translation,0.078,0.08,0.326,
guide,en,/guide/sourcing,Product sourcing,1991,1042,5907,46,40,0.13,3,3,0.044,0.036,/guide/villarental,0.059,0.061,0.3,
guide,zh,/guide/sourcing,电商选品,3769,1835,2367,49,44,0.102,3,3,0.053,0.048,/guide/cricket,0.081,0.086,0.318,
guide,en,/guide/souvenir,Souvenir brands,1880,924,4880,51,44,0.137,3,3,0.048,0.038,/guide/luxuryresale,0.07,0.076,0.273,
guide,zh,/guide/souvenir,伴手礼品牌,3518,1579,1862,48,42,0.125,3,3,0.07,0.062,/guide/organicfood,0.11,0.114,0.333,
guide,en,/guide/sportsodds,Sports odds & analysis,1897,941,4957,45,39,0.133,3,3,0.046,0.042,/guide/esportsnews,0.069,0.069,0.231,
guide,zh,/guide/sportsodds,体育竞猜资讯,3439,1498,1845,50,43,0.14,3,3,0.086,0.081,/guide/esportsnews,0.115,0.122,0.326,
guide,en,/guide/squash,Squash clubs,1883,928,4996,46,39,0.152,3,3,0.068,0.05,/guide/tabletennis,0.071,0.071,0.308,
guide,zh,/guide/squash,壁球馆,3449,1521,1916,52,44,0.154,3,3,0.09,0.078,/guide/judo,0.108,0.119,0.341,
guide,en,/guide/stainedglass,Stained glass studios,2112,1156,5798,51,46,0.098,3,3,0.075,0.063,/guide/mosaic,0.058,0.082,0.196,
guide,zh,/guide/stainedglass,彩绘玻璃工作室,3582,1643,1954,46,41,0.109,3,3,0.098,0.1,/guide/mosaic,0.103,0.121,0.366,
guide,en,/guide/stargazing,Stargazing clubs,1975,1010,5463,49,42,0.143,3,3,0.071,0.055,/guide/birding,0.063,0.071,0.286,
guide,zh,/guide/stargazing,观星俱乐部,3608,1659,2066,49,43,0.122,3,3,0.096,0.096,/guide/birding,0.099,0.116,0.349,
guide,en,/guide/stationery,Stationery & paper goods,2100,1143,6274,59,49,0.169,3,3,0.041,0.03,/guide/carrental,0.058,0.07,0.184,
guide,zh,/guide/stationery,文创文具,3916,1984,2357,52,45,0.135,3,3,0.056,0.051,/guide/deskcraft,0.084,0.095,0.311,
guide,en,/guide/strawpainting,Straw painting studios,2160,1185,6294,63,54,0.143,3,3,0.095,0.092,/guide/eggcarving,0.056,0.085,0.167,
guide,zh,/guide/strawpainting,麦秆画工作室,3720,1767,2047,46,40,0.13,3,3,0.137,0.135,/guide/eggcarving,0.099,0.116,0.375,
guide,en,/guide/studyabroad,Study abroad,1987,1036,5710,45,40,0.111,3,3,0.037,0.033,/guide/recruiting,0.059,0.061,0.3,
guide,zh,/guide/studyabroad,留学教育,3699,1762,2192,46,41,0.109,3,3,0.056,0.05,/guide/basketball,0.086,0.089,0.341,
guide,en,/guide/studytour,Study camps & tours,2101,1148,6466,67,53,0.209,3,3,0.036,0.03,/guide/beauty,0.057,0.065,0.17,
guide,zh,/guide/studytour,研学营地,3982,2042,2540,61,50,0.18,3,3,0.063,0.055,/guide/basketball,0.085,0.1,0.28,
guide,en,/guide/succulent,Succulent shops,2044,1082,5858,45,39,0.133,3,3,0.058,0.049,/guide/teaware,0.059,0.068,0.308,
guide,zh,/guide/succulent,多肉植物店,3605,1660,2008,47,42,0.106,3,3,0.083,0.068,/guide/teaware,0.099,0.112,0.357,
guide,en,/guide/sugarpainting,Sugar painting studios,2180,1203,6212,63,53,0.159,3,3,0.057,0.042,/guide/bambooweaving,0.055,0.08,0.17,
guide,zh,/guide/sugarpainting,糖画工作室,3644,1686,1970,45,39,0.133,3,3,0.092,0.093,/guide/pyrography,0.101,0.114,0.385,
guide,en,/guide/surf,Surf clubs,2071,1120,6037,57,50,0.123,3,3,0.041,0.03,/guide/hotspring,0.058,0.064,0.24,
guide,zh,/guide/surf,冲浪俱乐部,3878,1938,2476,57,49,0.14,3,3,0.054,0.055,/guide/hotspring,0.082,0.09,0.286,
guide,en,/guide/sushi,Sushi & Japanese dining,2046,1092,5993,52,44,0.154,3,3,0.049,0.037,/guide/seafood,0.063,0.071,0.205,
guide,zh,/guide/sushi,日料餐厅,3690,1757,2097,50,43,0.14,3,3,0.069,0.07,/guide/deli,0.094,0.104,0.326,
guide,en,/guide/swimschool,Swim schools,2100,1155,6421,49,42,0.143,3,3,0.048,0.039,/guide/kidsart,0.058,0.063,0.286,
guide,zh,/guide/swimschool,游泳培训,3873,1943,2517,55,47,0.145,3,3,0.065,0.058,/guide/pettraining,0.084,0.088,0.298,
guide,en,/guide/swordsmith,Swordsmith forges,2148,1177,6322,63,54,0.143,3,3,0.099,0.095,/guide/jadecarving,0.056,0.068,0.222,
guide,zh,/guide/swordsmith,刀剑锻造工坊,3723,1775,2063,44,39,0.114,3,3,0.141,0.13,/guide/jadecarving,0.098,0.117,0.385,
guide,en,/guide/tabletennis,Table tennis clubs,1888,937,4909,47,40,0.149,3,3,0.068,0.05,/guide/squash,0.07,0.07,0.225,
guide,zh,/guide/tabletennis,乒乓球俱乐部,3438,1504,1852,51,44,0.137,3,3,0.081,0.076,/guide/baseball,0.109,0.118,0.341,
guide,en,/guide/tabletopclub,Tabletop clubs,1905,953,4798,53,45,0.151,3,3,0.041,0.037,/guide/homedecor,0.066,0.066,0.267,
guide,zh,/guide/tabletopclub,桌游俱乐部,3415,1482,1868,47,42,0.106,3,3,0.07,0.067,/guide/futsal,0.112,0.117,0.333,
guide,en,/guide/taekwondo,Taekwondo schools,1803,856,4856,51,43,0.157,3,3,0.045,0.038,/guide/swimschool,0.075,0.075,0.279,
guide,zh,/guide/taekwondo,跆拳道馆,3298,1365,1712,49,43,0.122,3,3,0.079,0.077,/guide/judo,0.12,0.133,0.349,
guide,en,/guide/tailor,Custom tailoring,2011,1055,5724,55,46,0.164,3,3,0.045,0.034,/guide/funeral,0.061,0.069,0.261,
guide,zh,/guide/tailor,服装定制,3743,1799,2255,50,43,0.14,3,3,0.061,0.056,/guide/immigration,0.09,0.1,0.326,
guide,en,/guide/taproom,Taprooms,1834,886,4706,47,42,0.106,3,3,0.043,0.035,/guide/partyplanner,0.069,0.069,0.214,
guide,zh,/guide/taproom,精酿酒馆,3455,1528,1885,44,40,0.091,3,3,0.07,0.052,/guide/seafishing,0.104,0.113,0.35,
guide,en,/guide/tattoo,Tattoo studios,2174,1227,6602,47,41,0.128,3,3,0.049,0.039,/guide/nailsalon,0.054,0.072,0.293,
guide,zh,/guide/tattoo,纹身工作室,3966,2032,2615,54,46,0.148,3,3,0.071,0.067,/guide/nailsalon,0.078,0.092,0.326,
guide,en,/guide/taxidermy,Taxidermy studios,2004,1045,5512,47,42,0.106,3,3,0.067,0.056,/guide/lapidary,0.064,0.095,0.286,
guide,zh,/guide/taxidermy,标本工作室,3575,1632,1928,46,41,0.109,3,3,0.092,0.095,/guide/lutherie,0.104,0.123,0.366,
guide,en,/guide/tcm,TCM & wellness,2036,1093,6275,53,44,0.17,3,3,0.04,0.031,/guide/physio,0.057,0.061,0.205,
guide,zh,/guide/tcm,中医养生,3777,1848,2188,50,43,0.14,3,3,0.057,0.049,/guide/boxing,0.092,0.094,0.326,
guide,en,/guide/tea,Tea brands,2125,1167,6273,55,46,0.164,3,3,0.047,0.039,/guide/fruitshop,0.059,0.067,0.261,
guide,zh,/guide/tea,茶叶品牌,3830,1889,2215,51,43,0.157,3,3,0.065,0.064,/guide/ipagency,0.092,0.108,0.349,
guide,en,/guide/teahouse,Tea houses & tea brands,2191,1241,6528,68,55,0.191,3,3,0.036,0.031,/guide/skating,0.056,0.061,0.164,
guide,zh,/guide/teahouse,茶馆茶室,3921,1994,2413,53,44,0.17,3,3,0.056,0.052,/guide/footspa,0.085,0.095,0.318,
guide,en,/guide/teaware,Teaware studios,2111,1149,5879,49,43,0.122,3,3,0.058,0.049,/guide/succulent,0.057,0.079,0.279,
guide,zh,/guide/teaware,茶器工作室,3625,1678,1965,43,39,0.093,3,3,0.083,0.081,/guide/succulent,0.103,0.119,0.385,
guide,en,/guide/tennis,Tennis clubs,1958,1001,5337,46,41,0.109,3,3,0.048,0.034,/guide/runclub,0.064,0.064,0.293,
guide,zh,/guide/tennis,网球俱乐部,3694,1762,2169,51,45,0.118,3,3,0.067,0.061,/guide/runclub,0.092,0.102,0.333,
guide,en,/guide/terrarium,Terrarium studios,1998,1038,5489,45,40,0.111,3,3,0.068,0.053,/guide/bookbinding,0.062,0.092,0.3,
guide,zh,/guide/terrarium,生态瓶工作室,3521,1580,1894,44,40,0.091,3,3,0.093,0.093,/guide/bookbinding,0.106,0.127,0.375,
guide,en,/guide/therapy,Therapy & mental health,1931,979,5532,56,48,0.143,3,3,0.037,0.032,/guide/parenting,0.062,0.066,0.188,
guide,zh,/guide/therapy,心理咨询,3681,1737,2150,56,50,0.107,3,3,0.059,0.05,/guide/meditation,0.091,0.097,0.28,
guide,en,/guide/thriftstore,Thrift stores,1768,813,4553,44,40,0.091,3,3,0.042,0.036,/guide/legal,0.075,0.08,0.3,
guide,zh,/guide/thriftstore,二手循环店,3425,1491,1961,46,41,0.109,3,3,0.068,0.065,/guide/resale,0.1,0.1,0.341,
guide,en,/guide/ticketing,Ticketing platforms,1790,841,4794,49,43,0.122,3,3,0.047,0.036,/guide/cruise,0.072,0.074,0.279,
guide,zh,/guide/ticketing,票务平台,3389,1454,1912,52,45,0.135,3,3,0.064,0.053,/guide/instrumentstore,0.102,0.11,0.311,
guide,en,/guide/towing,Towing & roadside,2249,1295,7170,71,59,0.169,3,3,0.049,0.041,/guide/plumber,0.051,0.059,0.153,
guide,zh,/guide/towing,道路救援,4044,2109,2553,57,47,0.175,3,3,0.072,0.066,/guide/plumber,0.08,0.091,0.298,
guide,en,/guide/toys,Toy brands,1995,1046,5582,49,43,0.122,3,3,0.037,0.031,/guide/legal,0.057,0.064,0.279,
guide,zh,/guide/toys,玩具品牌,3718,1782,2274,53,47,0.113,3,3,0.053,0.047,/guide/taekwondo,0.083,0.084,0.319,
guide,en,/guide/trading,Import & export trading,2178,1224,6862,68,57,0.162,3,3,0.036,0.03,/guide/construction,0.053,0.056,0.158,
guide,zh,/guide/trading,外贸公司,3916,1975,2489,57,48,0.158,3,3,0.057,0.049,/guide/wholesale,0.083,0.096,0.292,
guide,en,/guide/trampoline,Trampoline parks,2023,1068,5646,54,47,0.13,3,3,0.071,0.066,/guide/bowling,0.062,0.062,0.255,
guide,zh,/guide/trampoline,蹦床公园,3678,1732,2151,49,43,0.122,3,3,0.104,0.094,/guide/bowling,0.096,0.114,0.326,
guide,en,/guide/translation,Translation & localization,2083,1135,6619,50,45,0.1,3,3,0.035,0.03,/guide/agency,0.055,0.058,0.2,
guide,zh,/guide/translation,翻译本地化,3826,1895,2480,51,46,0.098,3,3,0.055,0.05,/guide/language,0.077,0.082,0.304,
guide,en,/guide/travel,Travel,1804,860,4482,56,50,0.107,3,3,0.045,0.038,/guide/fitness,0.071,0.076,0.18,
guide,zh,/guide/travel,旅行,3384,1453,1850,53,48,0.094,3,3,0.065,0.059,/guide/bnb,0.102,0.105,0.292,
guide,en,/guide/travelagency,Travel agencies,2141,1191,6820,62,51,0.177,3,3,0.039,0.034,/guide/plumber,0.055,0.062,0.235,
guide,zh,/guide/travelagency,旅行社,4009,2075,2526,55,46,0.164,3,3,0.062,0.054,/guide/weddingphoto,0.082,0.097,0.304,
guide,en,/guide/travelshoot,Travel photography,1977,1027,5806,52,45,0.135,3,3,0.042,0.035,/guide/villarental,0.057,0.061,0.267,
guide,zh,/guide/travelshoot,旅拍摄影,3739,1801,2239,46,41,0.109,3,3,0.056,0.052,/guide/housekeeping,0.088,0.094,0.341,
guide,en,/guide/tufting,Tufting studios,2076,1117,5377,53,47,0.113,3,3,0.053,0.04,/guide/neonsign,0.059,0.085,0.255,
