group,lang,path,label,bodyWords,proseWords,proseChars,sentences,uniqueSentences,dupSentenceRatio,faqDetails,faqLd,nnMasked,nnRaw,nnPath,templateShare50,templateShare10,templateSentShare,vsReuseFromTld
tld,zh,/tld/rugby,.rugby,786,689,1042,34,34,0,3,3,0.416,0.321,/tld/basketball,0.329,0.369,0.5,
tld,en,/tld/run,.run,458,387,2048,36,36,0,3,3,0.188,0.128,/tld/group,0.277,0.291,0.444,
tld,zh,/tld/run,.run,717,624,962,36,36,0,3,3,0.223,0.163,/tld/codes,0.315,0.33,0.472,
tld,en,/tld/sa,.sa,667,591,3273,40,40,0,3,3,0.132,0.095,/tld/cn,0.167,0.186,0.35,
tld,zh,/tld/sa,.sa,1077,989,1429,42,42,0,3,3,0.155,0.117,/tld/hu,0.179,0.201,0.357,
tld,en,/tld/sale,.sale,467,391,2118,36,36,0,3,3,0.202,0.123,/tld/support,0.276,0.31,0.417,
tld,zh,/tld/sale,.sale,744,650,953,35,35,0,3,3,0.287,0.207,/tld/toys,0.361,0.414,0.457,
tld,en,/tld/salon,.salon,501,417,2121,38,38,0,3,3,0.199,0.141,/tld/events,0.259,0.294,0.421,
tld,zh,/tld/salon,.salon,767,663,961,37,37,0,3,3,0.278,0.195,/tld/events,0.343,0.394,0.459,
tld,en,/tld/sbs,.sbs,522,458,2436,38,38,0,3,3,0.223,0.149,/tld/buzz,0.244,0.274,0.395,
tld,zh,/tld/sbs,.sbs,804,722,1049,34,34,0,3,3,0.288,0.195,/tld/buzz,0.311,0.355,0.471,
tld,en,/tld/school,.school,465,383,2083,36,36,0,3,3,0.201,0.136,/tld/clinic,0.286,0.306,0.444,
tld,zh,/tld/school,.school,756,650,974,37,37,0,3,3,0.253,0.192,/tld/academy,0.339,0.388,0.459,
tld,en,/tld/se,.se,750,671,3554,42,42,0,3,3,0.119,0.093,/tld/cn,0.144,0.161,0.333,
tld,zh,/tld/se,.se,1098,1006,1387,37,37,0,3,3,0.152,0.123,/tld/no,0.174,0.195,0.405,
tld,en,/tld/services,.services,479,390,2130,37,37,0,3,3,0.214,0.144,/tld/events,0.278,0.318,0.432,
tld,zh,/tld/services,.services,766,654,1035,36,36,0,3,3,0.261,0.194,/tld/directory,0.341,0.393,0.472,
tld,en,/tld/sg,.sg,693,608,3363,41,41,0,3,3,0.145,0.097,/tld/hk,0.164,0.182,0.341,
tld,zh,/tld/sg,.sg,1028,930,1378,39,39,0,3,3,0.178,0.136,/tld/hk,0.181,0.199,0.385,
tld,en,/tld/sh,.sh,412,341,1776,33,33,0,3,3,0.197,0.131,/tld/io,0.291,0.307,0.455,
tld,zh,/tld/sh,.sh,649,558,783,34,34,0,3,3,0.244,0.173,/tld/gg,0.349,0.366,0.5,
tld,en,/tld/shoes,.shoes,481,403,2225,38,38,0,3,3,0.239,0.151,/tld/toys,0.264,0.31,0.421,
tld,zh,/tld/shoes,.shoes,734,635,995,36,36,0,3,3,0.336,0.237,/tld/toys,0.351,0.413,0.472,
tld,en,/tld/shop,.shop,437,343,1811,35,35,0,3,3,0.206,0.14,/tld/news,0.31,0.329,0.457,
tld,zh,/tld/shop,.shop,685,567,781,35,35,0,3,3,0.253,0.179,/tld/vip,0.358,0.384,0.486,
tld,en,/tld/shopping,.shopping,516,443,2540,38,38,0,3,3,0.268,0.158,/tld/place,0.259,0.298,0.395,
tld,zh,/tld/shopping,.shopping,761,670,1099,34,34,0,3,3,0.359,0.21,/tld/place,0.345,0.409,0.471,
tld,en,/tld/show,.show,485,410,2073,38,38,0,3,3,0.189,0.131,/tld/house,0.261,0.308,0.395,
tld,zh,/tld/show,.show,758,660,968,36,36,0,3,3,0.269,0.189,/tld/international,0.345,0.392,0.472,
tld,en,/tld/singles,.singles,516,441,2485,37,37,0,3,3,0.267,0.152,/tld/clothing,0.263,0.321,0.432,
tld,zh,/tld/singles,.singles,798,701,1097,35,35,0,3,3,0.365,0.221,/tld/clothing,0.335,0.394,0.486,
tld,en,/tld/site,.site,458,363,1900,35,35,0,3,3,0.213,0.168,/tld/online,0.295,0.313,0.457,
tld,zh,/tld/site,.site,741,622,819,35,35,0,3,3,0.245,0.19,/tld/vip,0.335,0.351,0.486,
tld,en,/tld/sk,.sk,670,597,3115,39,39,0,3,3,0.133,0.101,/tld/ro,0.158,0.176,0.359,
tld,zh,/tld/sk,.sk,1053,968,1286,38,38,0,3,3,0.18,0.144,/tld/hu,0.186,0.208,0.395,
tld,en,/tld/skin,.skin,473,401,2259,37,37,0,3,3,0.304,0.228,/tld/makeup,0.279,0.313,0.432,
tld,zh,/tld/skin,.skin,750,658,938,34,34,0,3,3,0.375,0.295,/tld/makeup,0.35,0.391,0.5,
tld,en,/tld/so,.so,398,332,1753,33,33,0,3,3,0.17,0.128,/tld/cn,0.256,0.288,0.364,
tld,zh,/tld/so,.so,626,542,738,33,33,0,3,3,0.211,0.152,/tld/cn,0.316,0.347,0.455,
tld,en,/tld/soccer,.soccer,519,436,2336,40,40,0,3,3,0.237,0.169,/tld/hockey,0.257,0.299,0.4,
tld,zh,/tld/soccer,.soccer,792,684,1023,36,36,0,3,3,0.353,0.241,/tld/hockey,0.348,0.391,0.472,
tld,en,/tld/social,.social,412,342,1959,34,34,0,3,3,0.206,0.136,/tld/cloud,0.318,0.334,0.441,
tld,zh,/tld/social,.social,675,587,993,34,34,0,3,3,0.231,0.176,/tld/bike,0.349,0.369,0.471,
tld,en,/tld/software,.software,452,386,2181,39,39,0,3,3,0.209,0.133,/tld/marketing,0.292,0.318,0.385,
tld,zh,/tld/software,.software,726,642,1031,35,35,0,3,3,0.272,0.187,/tld/consulting,0.349,0.388,0.457,
tld,en,/tld/solar,.solar,487,411,2219,36,36,0,3,3,0.233,0.151,/tld/repair,0.275,0.309,0.417,
tld,zh,/tld/solar,.solar,772,678,982,34,34,0,3,3,0.295,0.201,/tld/taxi,0.348,0.384,0.471,
tld,en,/tld/solutions,.solutions,451,378,2096,36,36,0,3,3,0.199,0.131,/tld/software,0.283,0.298,0.417,
tld,zh,/tld/solutions,.solutions,740,649,1033,36,36,0,3,3,0.258,0.189,/tld/services,0.327,0.365,0.444,
tld,en,/tld/spa,.spa,488,413,2185,35,35,0,3,3,0.231,0.133,/tld/dentist,0.268,0.314,0.457,
tld,zh,/tld/spa,.spa,775,680,984,34,34,0,3,3,0.302,0.185,/tld/dentist,0.311,0.368,0.5,
tld,en,/tld/space,.space,399,318,1783,34,34,0,3,3,0.216,0.142,/tld/vip,0.333,0.35,0.471,
tld,zh,/tld/space,.space,646,539,753,35,35,0,3,3,0.266,0.198,/tld/link,0.387,0.404,0.486,
tld,en,/tld/store,.store,464,371,1826,35,35,0,3,3,0.194,0.135,/tld/art,0.291,0.306,0.457,
tld,zh,/tld/store,.store,712,594,851,36,36,0,3,3,0.236,0.177,/tld/vip,0.343,0.358,0.472,
tld,en,/tld/stream,.stream,507,435,2368,37,37,0,3,3,0.192,0.117,/tld/pictures,0.249,0.28,0.432,
tld,zh,/tld/stream,.stream,805,712,1052,35,35,0,3,3,0.242,0.168,/tld/fashion,0.316,0.352,0.486,
tld,en,/tld/studio,.studio,425,335,1738,33,33,0,3,3,0.21,0.136,/tld/club,0.32,0.337,0.485,
tld,zh,/tld/studio,.studio,668,554,784,34,34,0,3,3,0.273,0.184,/tld/design,0.378,0.395,0.5,
tld,en,/tld/study,.study,471,398,2152,36,36,0,3,3,0.238,0.183,/tld/courses,0.283,0.306,0.417,
tld,zh,/tld/study,.study,716,625,967,33,33,0,3,3,0.354,0.275,/tld/courses,0.353,0.381,0.485,
tld,en,/tld/style,.style,474,399,2100,38,38,0,3,3,0.209,0.13,/tld/love,0.277,0.325,0.421,
tld,zh,/tld/style,.style,754,659,1024,36,36,0,3,3,0.273,0.207,/tld/international,0.333,0.381,0.472,
tld,en,/tld/supplies,.supplies,496,417,2298,36,36,0,3,3,0.194,0.126,/tld/diamonds,0.257,0.286,0.444,
tld,zh,/tld/supplies,.supplies,764,661,1058,36,36,0,3,3,0.275,0.211,/tld/diamonds,0.323,0.355,0.472,
tld,en,/tld/supply,.supply,481,403,2369,38,38,0,3,3,0.234,0.129,/tld/management,0.284,0.312,0.421,
tld,zh,/tld/supply,.supply,755,655,1004,34,34,0,3,3,0.332,0.215,/tld/equipment,0.345,0.385,0.5,
tld,en,/tld/support,.support,458,389,2176,36,36,0,3,3,0.207,0.126,/tld/plus,0.278,0.317,0.417,
tld,zh,/tld/support,.support,746,659,1034,35,35,0,3,3,0.302,0.193,/tld/plus,0.348,0.391,0.457,
tld,en,/tld/surf,.surf,509,433,2241,39,39,0,3,3,0.259,0.191,/tld/fit,0.261,0.285,0.385,
tld,zh,/tld/surf,.surf,777,683,973,35,35,0,3,3,0.35,0.269,/tld/fit,0.332,0.368,0.457,
tld,en,/tld/surgery,.surgery,528,455,2693,39,39,0,3,3,0.237,0.15,/tld/tires,0.254,0.295,0.385,
tld,zh,/tld/surgery,.surgery,802,711,1124,34,34,0,3,3,0.308,0.204,/tld/hospital,0.324,0.376,0.471,
tld,en,/tld/systems,.systems,439,373,2137,36,36,0,3,3,0.208,0.126,/tld/exchange,0.29,0.317,0.417,
tld,zh,/tld/systems,.systems,727,643,1030,35,35,0,3,3,0.265,0.178,/tld/exchange,0.344,0.379,0.457,
tld,en,/tld/tattoo,.tattoo,508,436,2338,38,38,0,3,3,0.249,0.138,/tld/singles,0.263,0.311,0.421,
tld,zh,/tld/tattoo,.tattoo,761,668,1063,35,35,0,3,3,0.312,0.189,/tld/singles,0.316,0.376,0.486,
tld,en,/tld/tax,.tax,470,392,2008,36,36,0,3,3,0.24,0.14,/tld/engineering,0.28,0.329,0.444,
tld,zh,/tld/tax,.tax,724,626,928,35,35,0,3,3,0.305,0.204,/tld/shoes,0.362,0.429,0.486,
tld,en,/tld/taxi,.taxi,506,428,2309,37,37,0,3,3,0.225,0.153,/tld/properties,0.251,0.29,0.432,
tld,zh,/tld/taxi,.taxi,783,685,975,35,35,0,3,3,0.315,0.219,/tld/properties,0.339,0.389,0.486,
tld,en,/tld/team,.team,427,339,1894,35,35,0,3,3,0.199,0.133,/tld/art,0.308,0.321,0.457,
tld,zh,/tld/team,.team,706,591,901,36,36,0,3,3,0.233,0.166,/tld/chat,0.35,0.369,0.472,
tld,en,/tld/tech,.tech,427,340,1867,35,35,0,3,3,0.214,0.132,/tld/space,0.315,0.331,0.457,
tld,zh,/tld/tech,.tech,725,616,820,34,34,0,3,3,0.234,0.163,/tld/shop,0.344,0.361,0.5,
tld,en,/tld/technology,.technology,483,417,2259,38,38,0,3,3,0.189,0.119,/tld/international,0.261,0.283,0.395,
tld,zh,/tld/technology,.technology,759,675,1101,36,36,0,3,3,0.281,0.176,/tld/international,0.332,0.37,0.444,
tld,en,/tld/tennis,.tennis,520,442,2364,40,40,0,3,3,0.249,0.135,/tld/hockey,0.25,0.288,0.4,
tld,zh,/tld/tennis,.tennis,810,711,1048,36,36,0,3,3,0.326,0.221,/tld/golf,0.345,0.383,0.472,
tld,en,/tld/th,.th,691,618,3128,40,40,0,3,3,0.105,0.079,/tld/cn,0.132,0.15,0.275,
tld,zh,/tld/th,.th,973,888,1467,40,40,0,3,3,0.161,0.127,/tld/ke,0.178,0.196,0.375,
tld,en,/tld/theater,.theater,464,391,2144,36,36,0,3,3,0.219,0.128,/tld/camera,0.284,0.31,0.417,
tld,zh,/tld/theater,.theater,756,665,1045,36,36,0,3,3,0.266,0.18,/tld/engineer,0.341,0.365,0.444,
tld,en,/tld/tickets,.tickets,479,404,2218,37,37,0,3,3,0.2,0.123,/tld/dentist,0.275,0.311,0.432,
tld,zh,/tld/tickets,.tickets,758,663,994,36,36,0,3,3,0.245,0.16,/tld/dentist,0.323,0.36,0.472,
tld,en,/tld/tienda,.tienda,556,483,2712,37,37,0,3,3,0.257,0.178,/tld/abogado,0.236,0.265,0.405,
tld,zh,/tld/tienda,.tienda,814,725,1099,34,34,0,3,3,0.382,0.27,/tld/kaufen,0.334,0.381,0.471,
tld,en,/tld/tips,.tips,455,376,1991,37,37,0,3,3,0.191,0.16,/tld/exchange,0.264,0.308,0.351,
tld,zh,/tld/tips,.tips,726,626,968,36,36,0,3,3,0.272,0.219,/tld/institute,0.356,0.408,0.472,
tld,en,/tld/tires,.tires,528,455,2436,38,38,0,3,3,0.254,0.15,/tld/immo,0.255,0.299,0.395,
tld,zh,/tld/tires,.tires,791,700,1063,34,34,0,3,3,0.335,0.21,/tld/immo,0.331,0.385,0.471,
tld,en,/tld/today,.today,442,378,2024,34,34,0,3,3,0.191,0.123,/tld/lol,0.286,0.289,0.441,
tld,zh,/tld/today,.today,711,629,959,35,35,0,3,3,0.249,0.172,/tld/cool,0.347,0.364,0.457,
tld,en,/tld/tokyo,.tokyo,501,445,2368,35,35,0,3,3,0.393,0.219,/tld/london,0.258,0.29,0.429,
tld,zh,/tld/tokyo,.tokyo,787,714,1024,33,33,0,3,3,0.417,0.265,/tld/london,0.33,0.373,0.485,
tld,en,/tld/tools,.tools,420,351,1948,34,34,0,3,3,0.194,0.128,/tld/zone,0.307,0.314,0.441,
tld,zh,/tld/tools,.tools,664,577,902,35,35,0,3,3,0.228,0.165,/tld/zone,0.347,0.35,0.457,
tld,en,/tld/top,.top,412,339,1837,31,31,0,3,3,0.198,0.132,/tld/vip,0.307,0.307,0.484,
tld,zh,/tld/top,.top,713,622,825,32,32,0,3,3,0.239,0.174,/tld/vip,0.331,0.333,0.5,
tld,en,/tld/tours,.tours,496,413,2243,39,39,0,3,3,0.222,0.141,/tld/solar,0.268,0.311,0.41,
tld,zh,/tld/tours,.tours,761,656,1011,35,35,0,3,3,0.282,0.208,/tld/shoes,0.343,0.389,0.486,
tld,en,/tld/town,.town,511,455,2442,39,39,0,3,3,0.222,0.138,/tld/bond,0.256,0.297,0.385,
tld,zh,/tld/town,.town,773,699,1050,34,34,0,3,3,0.296,0.193,/tld/report,0.335,0.386,0.471,
tld,en,/tld/toys,.toys,468,392,2139,37,37,0,3,3,0.239,0.151,/tld/shoes,0.272,0.308,0.405,
tld,zh,/tld/toys,.toys,730,636,949,35,35,0,3,3,0.336,0.237,/tld/shoes,0.357,0.409,0.457,
tld,en,/tld/tr,.tr,637,555,2917,39,39,0,3,3,0.117,0.089,/tld/ua,0.148,0.167,0.333,
tld,zh,/tld/tr,.tr,954,858,1173,36,36,0,3,3,0.156,0.112,/tld/cn,0.197,0.219,0.417,
tld,en,/tld/training,.training,461,388,2271,39,39,0,3,3,0.197,0.127,/tld/ventures,0.282,0.314,0.385,
tld,zh,/tld/training,.training,754,663,1059,36,36,0,3,3,0.279,0.197,/tld/market,0.342,0.379,0.444,
tld,en,/tld/travel,.travel,513,420,2361,37,37,0,3,3,0.194,0.12,/tld/tours,0.261,0.296,0.432,
tld,zh,/tld/travel,.travel,833,716,1064,36,36,0,3,3,0.27,0.176,/tld/shoes,0.329,0.376,0.472,
tld,en,/tld/tv,.tv,435,346,1824,34,34,0,3,3,0.204,0.14,/tld/space,0.309,0.325,0.471,
tld,zh,/tld/tv,.tv,697,584,771,34,34,0,3,3,0.242,0.184,/tld/live,0.35,0.367,0.5,
tld,en,/tld/tw,.tw,645,572,3169,40,40,0,3,3,0.138,0.09,/tld/design,0.189,0.19,0.375,
tld,zh,/tld/tw,.tw,961,874,1243,40,40,0,3,3,0.173,0.123,/tld/space,0.236,0.241,0.4,
tld,en,/tld/ua,.ua,633,560,2986,40,40,0,3,3,0.134,0.084,/tld/cn,0.17,0.19,0.35,
tld,zh,/tld/ua,.ua,954,869,1380,40,40,0,3,3,0.153,0.114,/tld/ke,0.183,0.202,0.375,
tld,en,/tld/uk,.uk,687,625,3120,40,40,0,3,3,0.14,0.089,/tld/nl,0.188,0.192,0.375,
tld,zh,/tld/uk,.uk,942,862,1393,40,40,0,3,3,0.188,0.129,/tld/au,0.228,0.237,0.4,
tld,en,/tld/university,.university,532,459,2746,37,37,0,3,3,0.263,0.148,/tld/hospital,0.253,0.292,0.405,
tld,zh,/tld/university,.university,808,717,1193,34,34,0,3,3,0.319,0.221,/tld/shopping,0.326,0.385,0.471,
tld,en,/tld/us,.us,387,325,1762,31,31,0,3,3,0.201,0.129,/tld/space,0.333,0.333,0.452,
tld,zh,/tld/us,.us,657,577,776,31,31,0,3,3,0.231,0.166,/tld/space,0.352,0.356,0.516,
tld,en,/tld/uy,.uy,827,754,3840,45,45,0,3,3,0.118,0.09,/tld/lv,0.128,0.143,0.289,
tld,zh,/tld/uy,.uy,1244,1156,1737,47,47,0,3,3,0.15,0.115,/tld/lv,0.149,0.164,0.319,
tld,en,/tld/uz,.uz,780,710,3637,49,49,0,3,3,0.115,0.073,/tld/kz,0.136,0.152,0.265,
tld,zh,/tld/uz,.uz,1178,1090,1511,49,49,0,3,3,0.147,0.111,/tld/lv,0.164,0.182,0.286,
tld,en,/tld/vacations,.vacations,487,411,2344,37,37,0,3,3,0.191,0.143,/tld/ventures,0.264,0.296,0.405,
tld,zh,/tld/vacations,.vacations,749,655,1072,34,34,0,3,3,0.272,0.197,/tld/flights,0.348,0.39,0.471,
tld,en,/tld/vegas,.vegas,530,457,2433,37,37,0,3,3,0.326,0.194,/tld/boston,0.253,0.281,0.405,
tld,zh,/tld/vegas,.vegas,830,739,1073,34,34,0,3,3,0.354,0.22,/tld/boston,0.309,0.345,0.471,
tld,en,/tld/ventures,.ventures,417,351,1926,36,36,0,3,3,0.215,0.144,/tld/capital,0.306,0.35,0.417,
tld,zh,/tld/ventures,.ventures,699,615,993,35,35,0,3,3,0.276,0.2,/tld/capital,0.355,0.392,0.457,
tld,en,/tld/vet,.vet,486,413,2199,35,35,0,3,3,0.204,0.117,/tld/catering,0.277,0.28,0.429,
tld,zh,/tld/vet,.vet,741,650,942,33,33,0,3,3,0.3,0.188,/tld/catering,0.344,0.371,0.485,
tld,en,/tld/video,.video,440,366,1994,35,35,0,3,3,0.199,0.128,/tld/land,0.298,0.316,0.457,
tld,zh,/tld/video,.video,712,615,961,35,35,0,3,3,0.24,0.177,/tld/land,0.352,0.377,0.486,
tld,en,/tld/villas,.villas,478,403,2282,37,37,0,3,3,0.238,0.152,/tld/limo,0.273,0.331,0.432,
tld,zh,/tld/villas,.villas,772,675,1067,37,37,0,3,3,0.283,0.197,/tld/cruises,0.331,0.388,0.459,
tld,en,/tld/vin,.vin,529,456,2343,37,37,0,3,3,0.219,0.132,/tld/glass,0.251,0.281,0.405,
tld,zh,/tld/vin,.vin,797,706,1032,34,34,0,3,3,0.28,0.18,/tld/glass,0.321,0.364,0.471,
tld,en,/tld/vip,.vip,423,327,1778,32,32,0,3,3,0.216,0.139,/tld/space,0.325,0.344,0.5,
tld,zh,/tld/vip,.vip,667,549,722,33,33,0,3,3,0.26,0.185,/tld/design,0.389,0.417,0.515,
tld,en,/tld/vision,.vision,520,447,2475,38,38,0,3,3,0.246,0.16,/tld/graphics,0.24,0.267,0.395,
tld,zh,/tld/vision,.vision,803,712,1093,35,35,0,3,3,0.308,0.2,/tld/shopping,0.316,0.357,0.457,
tld,en,/tld/vn,.vn,706,630,3380,40,40,0,3,3,0.127,0.096,/tld/ro,0.157,0.175,0.35,
tld,zh,/tld/vn,.vn,1042,952,1305,38,38,0,3,3,0.162,0.119,/tld/ro,0.187,0.206,0.395,
tld,en,/tld/vodka,.vodka,516,441,2390,38,38,0,3,3,0.217,0.144,/tld/cricket,0.26,0.299,0.421,
tld,zh,/tld/vodka,.vodka,788,692,1023,35,35,0,3,3,0.281,0.203,/tld/casa,0.312,0.374,0.486,
tld,en,/tld/voyage,.voyage,491,416,2360,38,38,0,3,3,0.216,0.127,/tld/cruises,0.268,0.304,0.421,
tld,zh,/tld/voyage,.voyage,788,693,1044,37,37,0,3,3,0.28,0.18,/tld/clothing,0.334,0.381,0.459,
tld,en,/tld/wang,.wang,523,464,2540,37,37,0,3,3,0.189,0.113,/tld/win,0.235,0.261,0.405,
tld,zh,/tld/wang,.wang,837,760,1068,35,35,0,3,3,0.235,0.154,/tld/win,0.302,0.333,0.457,
tld,en,/tld/watch,.watch,477,402,2096,35,35,0,3,3,0.191,0.127,/tld/care,0.268,0.306,0.457,
tld,zh,/tld/watch,.watch,752,652,957,36,36,0,3,3,0.247,0.175,/tld/tips,0.346,0.384,0.472,
tld,en,/tld/website,.website,480,416,2141,37,37,0,3,3,0.178,0.12,/tld/work,0.256,0.266,0.405,
tld,zh,/tld/website,.website,747,665,974,35,35,0,3,3,0.24,0.172,/tld/fashion,0.335,0.362,0.457,
tld,en,/tld/wedding,.wedding,490,415,2240,37,37,0,3,3,0.213,0.163,/tld/fashion,0.266,0.295,0.432,
tld,zh,/tld/wedding,.wedding,772,677,1008,36,36,0,3,3,0.297,0.229,/tld/fashion,0.328,0.374,0.472,
tld,en,/tld/wiki,.wiki,442,374,2023,34,34,0,3,3,0.191,0.132,/tld/gg,0.278,0.29,0.471,
tld,zh,/tld/wiki,.wiki,697,607,928,35,35,0,3,3,0.232,0.166,/tld/zone,0.335,0.35,0.486,
tld,en,/tld/win,.win,525,447,2448,38,38,0,3,3,0.189,0.131,/tld/wang,0.254,0.298,0.421,
tld,zh,/tld/win,.win,799,699,1007,35,35,0,3,3,0.266,0.18,/tld/cricket,0.32,0.38,0.486,
tld,en,/tld/wine,.wine,457,373,2087,37,37,0,3,3,0.199,0.138,/tld/kitchen,0.287,0.31,0.432,
tld,zh,/tld/wine,.wine,736,626,909,36,36,0,3,3,0.27,0.19,/tld/kitchen,0.346,0.39,0.472,
tld,en,/tld/work,.work,492,412,2197,39,39,0,3,3,0.188,0.13,/tld/fashion,0.263,0.296,0.41,
tld,zh,/tld/work,.work,802,698,1020,37,37,0,3,3,0.253,0.181,/tld/fashion,0.316,0.366,0.459,
tld,en,/tld/works,.works,450,368,2006,35,35,0,3,3,0.209,0.132,/tld/email,0.291,0.312,0.457,
tld,zh,/tld/works,.works,708,603,933,37,37,0,3,3,0.243,0.178,/tld/group,0.338,0.361,0.459,
tld,en,/tld/world,.world,430,342,1912,34,34,0,3,3,0.203,0.139,/tld/art,0.313,0.329,0.471,
tld,zh,/tld/world,.world,683,571,878,34,34,0,3,3,0.234,0.178,/tld/space,0.351,0.369,0.5,
tld,en,/tld/wtf,.wtf,444,374,2078,35,35,0,3,3,0.179,0.131,/tld/art,0.282,0.282,0.429,
tld,zh,/tld/wtf,.wtf,729,641,906,35,35,0,3,3,0.237,0.172,/tld/today,0.337,0.348,0.457,
tld,en,/tld/xyz,.xyz,420,345,1824,33,33,0,3,3,0.2,0.132,/tld/art,0.308,0.321,0.485,
tld,zh,/tld/xyz,.xyz,680,586,787,33,33,0,3,3,0.234,0.161,/tld/space,0.341,0.354,0.515,
tld,en,/tld/yoga,.yoga,452,379,2040,36,36,0,3,3,0.185,0.131,/tld/dental,0.278,0.281,0.417,
tld,zh,/tld/yoga,.yoga,732,641,912,35,35,0,3,3,0.24,0.188,/tld/fashion,0.318,0.347,0.457,
tld,en,/tld/za,.za,668,595,3190,39,39,0,3,3,0.129,0.086,/tld/cn,0.162,0.18,0.359,
tld,zh,/tld/za,.za,981,896,1436,37,37,0,3,3,0.172,0.136,/tld/eg,0.182,0.208,0.405,
tld,en,/tld/zone,.zone,415,344,1874,34,34,0,3,3,0.21,0.137,/tld/center,0.313,0.329,0.471,
tld,zh,/tld/zone,.zone,690,597,910,37,37,0,3,3,0.243,0.172,/tld/club,0.342,0.358,0.459,
guide,en,/guide/3dprint,3D printing,884,778,4288,45,45,0,3,3,0.063,0.049,/guide/villarental,0.092,0.097,0.311,
guide,zh,/guide/3dprint,3D 打印,1492,1288,1708,49,49,0,3,3,0.065,0.054,/guide/saas,0.097,0.103,0.265,
guide,en,/guide/accounting,Accounting & tax,937,790,4491,53,53,0,3,3,0.058,0.046,/guide/legal,0.089,0.093,0.208,
guide,zh,/guide/accounting,会计财税,1601,1328,1656,45,45,0,3,3,0.067,0.057,/guide/legal,0.103,0.109,0.356,
guide,en,/guide/agency,Agencies & studios,729,600,3330,48,48,0,3,3,0.068,0.055,/guide/photography,0.119,0.121,0.229,
guide,zh,/guide/agency,咨询工作室,1288,1037,1305,47,47,0,3,3,0.079,0.068,/guide/podcast,0.131,0.131,0.34,
guide,en,/guide/agent,AI agents,811,693,3705,46,46,0,3,3,0.062,0.059,/guide/ai,0.068,0.068,0.239,
guide,zh,/guide/agent,AI 智能体,1374,1160,1621,48,48,0,3,3,0.074,0.068,/guide/ai,0.092,0.093,0.229,
guide,en,/guide/ai,AI products,758,650,3510,51,51,0,3,3,0.062,0.059,/guide/agent,0.073,0.076,0.216,
guide,zh,/guide/ai,AI 产品,1289,1087,1480,51,51,0,3,3,0.074,0.068,/guide/agent,0.099,0.099,0.216,
guide,en,/guide/aiart,AI art tools,860,725,3860,45,45,0,3,3,0.053,0.05,/guide/ai,0.059,0.062,0.2,
guide,zh,/guide/aiart,AI 绘画,1508,1240,1715,48,48,0,3,3,0.067,0.055,/guide/ai,0.086,0.087,0.229,
guide,en,/guide/animation,Animation studios,965,815,4390,52,52,0,3,3,0.058,0.046,/guide/incense,0.087,0.094,0.269,
guide,zh,/guide/animation,动画工作室,1638,1353,1647,53,53,0,3,3,0.071,0.062,/guide/fruitshop,0.109,0.119,0.321,
guide,en,/guide/antiques,Antique shops,770,627,3436,43,43,0,3,3,0.064,0.052,/guide/legal,0.111,0.113,0.326,
guide,zh,/guide/antiques,古董古玩店,1334,1066,1391,46,46,0,3,3,0.078,0.066,/guide/auction,0.127,0.129,0.37,
guide,en,/guide/apartment,Apartment rentals,916,766,4416,55,55,0,3,3,0.061,0.05,/guide/hotel,0.09,0.098,0.255,
guide,zh,/guide/apartment,长租公寓,1610,1352,1690,48,48,0,3,3,0.078,0.063,/guide/realtor,0.112,0.122,0.333,
guide,en,/guide/appliancerepair,Appliance repair,1000,854,4723,54,54,0,3,3,0.057,0.044,/guide/equipmentrental,0.084,0.091,0.259,
guide,zh,/guide/appliancerepair,家电维修,1631,1375,1670,48,48,0,3,3,0.073,0.069,/guide/plumber,0.111,0.122,0.333,
guide,en,/guide/aquarium,Aquariums & reptiles,911,768,4298,48,48,0,3,3,0.055,0.046,/guide/realestate,0.089,0.089,0.229,
guide,zh,/guide/aquarium,水族爬宠,1555,1292,1653,47,47,0,3,3,0.077,0.062,/guide/aquascaping,0.107,0.109,0.34,
guide,en,/guide/aquascaping,Aquascaping,793,643,3444,41,41,0,3,3,0.067,0.054,/guide/basketball,0.11,0.111,0.268,
guide,zh,/guide/aquascaping,观赏鱼造景,1250,994,1231,44,44,0,3,3,0.09,0.07,/guide/cricket,0.147,0.155,0.364,
guide,en,/guide/archery,Archery ranges,868,721,3799,50,50,0,3,3,0.069,0.057,/guide/equestrian,0.097,0.103,0.28,
guide,zh,/guide/archery,射箭馆,1461,1196,1473,45,45,0,3,3,0.086,0.079,/guide/bowling,0.12,0.136,0.356,
guide,en,/guide/auction,Auction houses,791,652,3657,42,42,0,3,3,0.064,0.052,/guide/photography,0.108,0.11,0.333,
guide,zh,/guide/auction,拍卖行,1333,1069,1425,45,45,0,3,3,0.082,0.066,/guide/watches,0.124,0.124,0.356,
guide,en,/guide/audiobook,Audiobooks & voiceover,974,825,4259,53,53,0,3,3,0.057,0.046,/guide/legal,0.086,0.094,0.208,
guide,zh,/guide/audiobook,有声书配音,1622,1331,1616,50,50,0,3,3,0.07,0.056,/guide/deli,0.108,0.116,0.32,
guide,en,/guide/automotive,Automotive,696,574,3181,38,38,0,3,3,0.066,0.055,/guide/photography,0.12,0.122,0.289,
guide,zh,/guide/automotive,汽车出行,1172,954,1223,42,42,0,3,3,0.071,0.056,/guide/taekwondo,0.129,0.129,0.381,
